Timestamp,Gender,Age_Range,Admission_Year,Faculty,Level_of_Study ,Parental_Level_of_Education,  Financial_Support_Source,  CGPA_Range,  Hours_of_Study_per_Week,  Class_Attendance,Accommodation_Type,Do_you_work_while_studying?,Internet_Access,  Participation_in_Clubs/Activities,  Scholarship_Status,"Do_you_receive_academic_support_(tutorials, mentorship, etc.)?",Health_Challenges,School_Activities_Stress,Dropout_Intention?
1/10/2026 1:49:09,Female,16–19 years,2022/2023,Food & Consumer Sciences (FFCS),300 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Irregular,Hostel,No,Manage,No,No,Yes,No,Moderately Stressful,No
1/10/2026 1:58:32,Female,20–23 years,2022/2023,Basic Medical Sciences (FMBS),400 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Above 20 hours,Regular,Hostel,No,Manage,No,No,Yes,No,Very Stressful,No
1/10/2026 2:05:24,Female,20–23 years,2023/2024,Pure and Applied Science (FPAS),300 Level,Some College,Parents/Guardians,2.50 – 3.49 (Second Class Lower),Less than 5 hours,Regular,Hostel,No,Manage,No,No,Yes,No,Very Stressful,No
1/10/2026 2:05:25,Male,20–23 years,2024/2025,Engineering and Technology (FET),200 Level,Bachelor’s Degree,Parents/Guardians,2.50 – 3.49 (Second Class Lower),5–10 hours,Irregular,Hostel,Yes,Manage,No,No,Yes,No,Very Stressful,Yes
1/10/2026 2:07:11,Female,16–19 years,2023/2024,Pure and Applied Science (FPAS),300 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,No,Good,No,No,Yes,No,Moderately Stressful,No
1/10/2026 2:08:01,Male,20–23 years,2024/2025,Engineering and Technology (FET),200 Level,Bachelor’s Degree,Parents/Guardians,2.50 – 3.49 (Second Class Lower),11–20 hours,Irregular,Hostel,Yes,Manage,No,No,Yes,No,Very Stressful,Yes
1/10/2026 2:11:52,Female,16–19 years,2023/2024,Pure and Applied Science (FPAS),300 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,No,Manage,No,No,No,No,Very Stressful,No
1/10/2026 2:14:00,Female,20–23 years,2023/2024,Pure and Applied Science (FPAS),300 Level,None,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,No,Good,No,No,No,No,Not Stressful,No
1/10/2026 2:16:19,Female,16–19 years,2024/2025,Pure and Applied Science (FPAS),200 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,No,Good,No,No,No,"Yes, Minor",Moderately Stressful,No
1/10/2026 2:23:21,Female,20–23 years,2023/2024,Arts and Social Science (FASS),200 Level,None,Parents/Guardians,1.50 – 2.49 (Third Class),5–10 hours,Regular,Squatting,Yes,Manage,No,No,Yes,"Yes, Minor",Moderately Stressful,No
1/10/2026 2:31:31,Female,20–23 years,2024/2025,Pure and Applied Science (FPAS),200 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,No,Good,No,No,Yes,No,Moderately Stressful,No
1/10/2026 10:12:45,Male,16–19 years,2023/2024,Pure and Applied Science (FPAS),300 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,No,Manage,No,No,No,No,Moderately Stressful,No
1/10/2026 11:09:30,Female,20–23 years,2023/2024,Computing and Informatics (FCI),300 Level,Master’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),5–10 hours,Regular,Hostel,Yes,Manage,No,No,No,"Yes, Minor",Very Stressful,No
1/10/2026 11:15:23,Female,16–19 years,2023/2024,Computing and Informatics (FCI),300 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Irregular,Hostel,No,Manage,No,No,No,No,Moderately Stressful,No
1/10/2026 11:41:49,Female,16–19 years,2023/2024,Computing and Informatics (FCI),300 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Irregular,Hostel,Yes,Manage,No,Yes,Yes,No,Moderately Stressful,No
1/10/2026 11:49:11,Female,20–23 years,2023/2024,Management Sciences (FMGS),300 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,No,Manage,No,No,Yes,No,Moderately Stressful,No
1/10/2026 12:07:20,Male,16–19 years,2024/2025,Computing and Informatics (FCI),300 Level,Master’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Irregular,Hostel,No,Good,No,No,No,No,Very Stressful,No
1/10/2026 13:01:32,Male,20–23 years,2023/2024,Computing and Informatics (FCI),300 Level,Some Coll,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Irregular,Squatting,No,Manage,No,No,Yes,No,Very Stressful,No
1/10/2026 14:12:10,Male,16–19 years,2023/2024,Computing and Informatics (FCI),300 Level,Master’s Degree,Parents/Guardians,2.50 – 3.49 (Second Class Lower),Less than 5 hours,Regular,Hostel,Yes,Good,No,No,No,No,Moderately Stressful,No
1/10/2026 14:57:00,Female,16–19 years,2022/2023,Computing and Informatics (FCI),300 Level,Bachelor’s Degree,Parents/Guardians,2.50 – 3.49 (Second Class Lower),5–10 hours,Irregular,Squatting,No,Manage,No,No,Yes,No,Very Stressful,No
1/10/2026 18:14:18,Male,16–19 years,2023/2024,Computing and Informatics (FCI),300 Level,Bachelor’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),5–10 hours,Regular,Hostel,Yes,Manage,Yes,No,Yes,No,Moderately Stressful,No
1/10/2026 18:28:43,Female,20–23 years,2023/2024,Computing and Informatics (FCI),300 Level,Bachelor’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),5–10 hours,Regular,Hostel,Yes,Manage,No,No,Yes,"Yes, Minor",Moderately Stressful,No
1/10/2026 22:37:04,Female,20–23 years,2022/2023,Management Sciences (FMGS),300 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Above 20 hours,Irregular,Hostel,No,Manage,No,No,No,"Yes, Minor",Very Stressful,No
1/11/2026 17:01:23,Male,16–19 years,2023/2024,Basic Medical Sciences (FMBS),200 Level,Secondary School,Parents/Guardians,4.50 – 5.00 (First Class),5–10 hours,Regular,Hostel,No,Good,No,No,Yes,No,Moderately Stressful,No
1/11/2026 17:22:44,Female,20–23 years,2023/2024,Pure and Applied Science (FPAS),300 Level,None,Parents/Guardians,3.50 – 4.49 (Second Class Upper),11–20 hours,Regular,Hostel,No,Manage,No,No,Yes,No,Moderately Stressful,No
1/11/2026 18:45:31,Female,20–23 years,2022/2023,Food & Consumer Sciences (FFCS),400 Level,Master’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,No,Manage,No,No,Yes,No,Moderately Stressful,No
1/11/2026 19:17:38,Male,24–27 years,2022/2023,Pure and Applied Science (FPAS),400 Level,Secondary School,Parents/Guardians,2.50 – 3.49 (Second Class Lower),11–20 hours,Regular,Hostel,No,Manage,No,No,No,No,Moderately Stressful,No
1/12/2026 15:05:57,Male,20–23 years,2022/2023,Basic Medical Sciences (FMBS),400 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,No,Good,No,No,No,No,Very Stressful,No
1/20/2026 11:57:20,Male,20–23 years,2021/2022,Computing and Informatics (FCI),500 Level,Some College,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,Yes,Manage,No,No,No,No,Moderately Stressful,No
1/20/2026 11:59:05,Male,20–23 years,2025/2026,Computing and Informatics (FCI),500 Level,Bachelor’s Degree,Parents/Guardians,2.50 – 3.49 (Second Class Lower),5–10 hours,Irregular,Hostel,No,Manage,No,No,No,No,Moderately Stressful,No
1/20/2026 12:05:02,Male,20–23 years,2022/2023,Computing and Informatics (FCI),500 Level,Bachelor’s Degree,Self-sponsored,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Irregular,Hostel,Yes,Poor,Yes,No,No,"Yes, Minor",Moderately Stressful,Yes
1/20/2026 12:14:03,Male,20–23 years,2021/2022,Computing and Informatics (FCI),500 Level,Master’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Irregular,Hostel,Yes,Manage,Yes,No,Yes,"Yes, Minor",Moderately Stressful,No
1/20/2026 12:35:13,Female,20–23 years,2021/2022,Computing and Informatics (FCI),500 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,No,Manage,No,No,No,No,Moderately Stressful,No
1/20/2026 13:01:55,Male,20–23 years,2021/2022,Computing and Informatics (FCI),500 Level,Bachelor’s Degree,Self-sponsored,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Irregular,Hostel,No,Poor,No,No,No,No,Very Stressful,No
1/20/2026 14:13:18,Male,20–23 years,2021/2022,Computing and Informatics (FCI),500 Level,Bachelor’s Degree,Parents/Guardians,2.50 – 3.49 (Second Class Lower),Less than 5 hours,Irregular,Hostel,No,Manage,No,No,No,No,Very Stressful,No
1/20/2026 14:45:36,Male,20–23 years,2021/2022,Computing and Informatics (FCI),500 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,No,Poor,Yes,No,No,No,Moderately Stressful,No
1/20/2026 20:12:46,Male,20–23 years,2021/2022,Computing and Informatics (FCI),500 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,No,Manage,No,No,No,No,Moderately Stressful,No
1/25/2026 1:27:09,Female,16–19 years,2022/2023,Management Sciences (FMGS),400 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,No,Manage,No,No,Yes,No,Very Stressful,No
1/27/2026 13:47:06,Male,20–23 years,2023/2024,Computing and Informatics (FCI),200 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Above 20 hours,Regular,Squatting,No,Manage,No,No,No,No,Very Stressful,Not Sure
1/27/2026 13:49:13,Female,20–23 years,2024/2025,Food & Consumer Sciences (FFCS),200 Level,Some College,Parents/Guardians,2.50 – 3.49 (Second Class Lower),5–10 hours,Regular,Hostel,No,Good,No,No,Yes,No,Very Stressful,No
1/27/2026 13:49:16,Female,20–23 years,2024/2025,Food & Consumer Sciences (FFCS),200 Level,Secondary School,Parents/Guardians,2.50 – 3.49 (Second Class Lower),5–10 hours,Regular,Hostel,No,Good,Yes,No,No,No,Very Stressful,No
2/4/2026 16:00:03,Female,16–19 years,2022/2023,Computing and Informatics (FCI),400 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,No,Poor,No,No,No,No,Moderately Stressful,No
2/4/2026 23:06:13,Female,20–23 years,2022/2023,Pure and Applied Science (FPAS),400 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,No,Good,No,Yes,Yes,No,Moderately Stressful,No
2/5/2026 17:54:43,Male,16–19 years,2024/2025,Management Sciences (FMGS),200 Level,Master’s Degree,Parents/Guardians,2.50 – 3.49 (Second Class Lower),5–10 hours,Regular,Hostel,No,Good,No,No,Yes,No,Moderately Stressful,No
2/6/2026 4:49:18,Female,16–19 years,2024/2025,Management Sciences (FMGS),200 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),11–20 hours,Regular,Hostel,Yes,Good,No,No,Yes,No,Very Stressful,No
2/6/2026 15:52:44,Female,20–23 years,2021/2022,Pure and Applied Science (FPAS),500 Level,Some College,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,No,Good,Yes,No,Yes,No,Moderately Stressful,No
2/6/2026 16:23:14,Female,20–23 years,2021/2022,Pure and Applied Science (FPAS),500 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Above 20 hours,Regular,Hostel,No,Good,No,No,No,No,Moderately Stressful,No
2/6/2026 21:50:30,Male,20–23 years,2021/2022,Computing and Informatics (FCI),500 Level,Secondary School,Others,3.50 – 4.49 (Second Class Upper),Above 20 hours,Regular,Hostel,No,Poor,No,No,No,No,Very Stressful,No
2/7/2026 8:55:25,Female,16–19 years,2023/2024,Food & Consumer Sciences (FFCS),300 Level,Some College,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,No,Manage,No,No,No,No,Very Stressful,No
2/13/2026 17:44:24,Female,20–23 years,2021/2022,Pure and Applied Science (FPAS),500 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Irregular,Hostel,No,Manage,No,No,No,"Yes, Minor",Very Stressful,No
2/14/2026 12:57:10,Male,16–19 years,2024/2025,Computing and Informatics (FCI),200 Level,Master’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),11–20 hours,Regular,Hostel,Yes,Manage,No,No,Yes,No,Moderately Stressful,No
2/14/2026 13:16:01,Male,16–19 years,2024/2025,Computing and Informatics (FCI),200 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Irregular,Hostel,No,Good,No,No,No,No,Moderately Stressful,No
2/14/2026 13:26:54,Female,20–23 years,2024/2025,Computing and Informatics (FCI),200 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,No,Manage,No,No,No,No,Moderately Stressful,No
2/14/2026 13:35:48,Male,20–23 years,2024/2025,Computing and Informatics (FCI),200 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),11–20 hours,Regular,Hostel,No,Good,No,No,Yes,No,Moderately Stressful,No
2/14/2026 13:51:47,Male,20–23 years,2024/2025,Computing and Informatics (FCI),200 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),11–20 hours,Regular,Hostel,No,Poor,No,No,No,No,Very Stressful,No
2/14/2026 14:42:41,Male,16–19 years,2023/2024,Computing and Informatics (FCI),200 Level,Bachelor’s Degree,Parents/Guardians,2.50 – 3.49 (Second Class Lower),Less than 5 hours,Irregular,Hostel,No,Manage,No,No,No,No,Very Stressful,No
2/14/2026 14:47:00,Female,20–23 years,2024/2025,Pure and Applied Science (FPAS),200 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,No,Manage,No,No,Yes,No,Very Stressful,No
2/14/2026 14:50:31,Male,16–19 years,2024/2025,Pure and Applied Science (FPAS),200 Level,Secondary School,Parents/Guardians,2.50 – 3.49 (Second Class Lower),Less than 5 hours,Irregular,Hostel,No,Manage,No,No,Yes,No,Moderately Stressful,Yes
2/14/2026 14:52:55,Female,16–19 years,2024/2025,Pure and Applied Science (FPAS),200 Level,Secondary School,Parents/Guardians,2.50 – 3.49 (Second Class Lower),Less than 5 hours,Regular,Hostel,No,Manage,Yes,No,Yes,No,Moderately Stressful,Not Sure
2/14/2026 14:54:41,Female,16–19 years,2024/2025,Food & Consumer Sciences (FFCS),200 Level,Master’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,No,Good,No,No,No,No,Moderately Stressful,No
2/14/2026 15:00:16,Male,20–23 years,2024/2025,Computing and Informatics (FCI),200 Level,Master’s Degree,Self-sponsored,4.50 – 5.00 (First Class),Above 20 hours,Regular,Hostel,No,Good,No,No,Yes,No,Moderately Stressful,No
2/14/2026 15:01:11,Female,16–19 years,2025/2026,Arts and Social Science (FASS),200 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,No,Good,No,No,Yes,No,Moderately Stressful,No
2/14/2026 15:01:18,Male,24–27 years,2025/2026,Arts and Social Science (FASS),200 Level,Some College,Parents/Guardians,4.50 – 5.00 (First Class),5–10 hours,Regular,Hostel,No,Manage,No,No,Yes,No,Moderately Stressful,No
2/14/2026 15:03:11,Male,20–23 years,2023/2024,Pure and Applied Science (FPAS),200 Level,Some College,Parents/Guardians,1.50 – 2.49 (Third Class),5–10 hours,Regular,Hostel,No,Good,Yes,No,No,"Yes, Minor",Moderately Stressful,No
2/14/2026 15:04:58,Female,20–23 years,2024/2025,Pure and Applied Science (FPAS),200 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Above 20 hours,Regular,Hostel,No,Good,No,No,No,No,Moderately Stressful,No
2/14/2026 15:16:33,Male,20–23 years,2022/2023,Engineering and Technology (FET),400 Level,Master’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,Yes,Good,Yes,Yes,No,No,Not Stressful,No
2/14/2026 15:16:42,Female,16–19 years,2022/2023,Engineering and Technology (FET),400 Level,Master’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),5–10 hours,Irregular,Hostel,No,Good,No,No,No,No,Very Stressful,No
2/14/2026 15:24:45,Female,20–23 years,2023/2024,Pure and Applied Science (FPAS),300 Level,Some College,Parents/Guardians,4.50 – 5.00 (First Class),11–20 hours,Regular,Hostel,No,Good,No,No,No,No,Very Stressful,No
2/14/2026 15:30:27,Female,20–23 years,2021/2022,Pure and Applied Science (FPAS),500 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Squatting,Yes,Poor,Yes,No,Yes,No,Very Stressful,No
2/14/2026 15:34:31,Female,16–19 years,2024/2025,Arts and Social Science (FASS),200 Level,None,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,No,Good,No,No,Yes,No,Very Stressful,No
2/14/2026 15:41:14,Female,20–23 years,2021/2022,Nursing Science (FNS),500 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,No,Good,No,No,Yes,No,Very Stressful,No
2/14/2026 15:47:27,Female,20–23 years,2023/2024,Pure and Applied Science (FPAS),300 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),11–20 hours,Irregular,Hostel,Yes,Manage,No,No,No,No,Very Stressful,Not Sure
2/14/2026 15:53:55,Male,20–23 years,2024/2025,Pure and Applied Science (FPAS),200 Level,Some College,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,No,Good,Yes,No,No,No,Very Stressful,No
2/14/2026 16:07:10,Female,16–19 years,2024/2025,Arts and Social Science (FASS),200 Level,None,Parents/Guardians,2.50 – 3.49 (Second Class Lower),5–10 hours,Regular,Hostel,No,Poor,No,No,No,No,Very Stressful,No
2/14/2026 16:07:23,Female,20–23 years,2023/2024,Pure and Applied Science (FPAS),300 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,No,Manage,No,No,No,"Yes, Minor",Very Stressful,No
2/14/2026 16:10:51,Female,20–23 years,2023/2024,Food & Consumer Sciences (FFCS),300 Level,Secondary School,Parents/Guardians,4.50 – 5.00 (First Class),11–20 hours,Regular,Hostel,No,Manage,No,No,No,No,Very Stressful,No
2/14/2026 16:22:41,Male,16–19 years,2024/2025,Pure and Applied Science (FPAS),200 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,No,Manage,No,No,Yes,No,Very Stressful,No
2/14/2026 17:32:34,Male,16–19 years,2023/2024,Pure and Applied Science (FPAS),200 Level,Bachelor’s Degree,Parents/Guardians,1.00 – 1.49 (Pass),Less than 5 hours,Irregular,Squatting,No,Poor,No,No,No,"Yes, Minor",Moderately Stressful,Not Sure
2/14/2026 17:42:07,Male,16–19 years,2024/2025,Arts and Social Science (FASS),300 Level,Bachelor’s Degree,Others,3.50 – 4.49 (Second Class Upper),11–20 hours,Regular,Hostel,No,Good,No,,No,No,Not Stressful,No
2/14/2026 18:07:45,Male,16–19 years,2024/2025,Arts and Social Science (FASS),200 Level,Secondary School,Parents/Guardians,1.50 – 2.49 (Third Class),Less than 5 hours,Regular,Squatting,No,Poor,No,No,Yes,No,Very Stressful,No
2/14/2026 19:14:47,Male,20–23 years,2024/2025,Pure and Applied Science (FPAS),200 Level,Some College,Parents/Guardians,1.50 – 2.49 (Third Class),5–10 hours,Regular,Hostel,No,Poor,No,No,Yes,"Yes, Minor",Moderately Stressful,No
2/14/2026 19:33:15,Female,24–27 years,2021/2022,Nursing Science (FNS),500 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),11–20 hours,Regular,Hostel,No,Manage,No,No,Yes,No,Moderately Stressful,No
2/14/2026 21:57:48,Male,20–23 years,2024/2025,Pure and Applied Science (FPAS),200 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),11–20 hours,Regular,Squatting,No,Manage,No,No,Yes,No,Very Stressful,No
2/14/2026 22:47:49,Male,20–23 years,2022/2023,Basic Medical Sciences (FMBS),400 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),11–20 hours,Regular,Hostel,No,Manage,Yes,No,Yes,No,Moderately Stressful,No
2/15/2026 9:43:34,Female,24–27 years,2021/2022,Pure and Applied Science (FPAS),500 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,No,Manage,No,No,No,No,Very Stressful,No
2/15/2026 10:33:26,Female,16–19 years,2024/2025,Pure and Applied Science (FPAS),200 Level,Some College,Parents/Guardians,2.50 – 3.49 (Second Class Lower),Less than 5 hours,Regular,Hostel,No,Poor,No,No,No,"Yes, Minor",Very Stressful,No
2/15/2026 16:46:03,Female,20–23 years,2024/2025,Pure and Applied Science (FPAS),200 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,No,Good,Yes,No,No,No,Very Stressful,No
2/15/2026 22:15:19,Male,16–19 years,2024/2025,Pure and Applied Science (FPAS),200 Level,Some College,Parents/Guardians,3.50 – 4.49 (Second Class Upper),11–20 hours,Regular,Squatting,Yes,Manage,No,No,No,No,Moderately Stressful,No
2/15/2026 23:19:42,Female,16–19 years,2023/2024,Pure and Applied Science (FPAS),200 Level,None,Parents/Guardians,1.50 – 2.49 (Third Class),Less than 5 hours,Irregular,Hostel,No,Manage,No,No,No,No,Moderately Stressful,Not Sure
2/16/2026 13:44:47,Male,20–23 years,2024/2025,Computing and Informatics (FCI),200 Level,Bachelor’s Degree,Self-sponsored,2.50 – 3.49 (Second Class Lower),5–10 hours,Regular,Hostel,Yes,Manage,No,No,No,No,Moderately Stressful,No
2/16/2026 21:26:23,Male,16–19 years,2024/2025,Engineering and Technology (FET),200 Level,Bachelor’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),5–10 hours,Regular,Hostel,No,Good,No,No,Yes,No,Moderately Stressful,No
2/16/2026 21:58:58,Male,16–19 years,2024/2025,Engineering and Technology (FET),200 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,No,Good,No,No,No,No,Very Stressful,Not Sure
2/16/2026 22:14:29,Male,16–19 years,2023/2024,Engineering and Technology (FET),200 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Above 20 hours,Regular,Hostel,No,Poor,No,No,No,No,Very Stressful,No
2/17/2026 11:19:58,Male,16–19 years,2023/2024,Engineering and Technology (FET),200 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,Yes,Good,No,No,No,No,Moderately Stressful,No
2/17/2026 12:16:18,Female,20–23 years,2025/2026,Arts and Social Science (FASS),100 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Squatting,No,Manage,No,No,No,No,Moderately Stressful,No
2/17/2026 16:32:06,Male,20–23 years,2024/2025,Engineering and Technology (FET),200 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Irregular,Hostel,No,Good,No,No,No,No,Moderately Stressful,No
2/19/2026 10:22:27,Male,20–23 years,2025/2026,Engineering and Technology (FET),200 Level,Secondary School,Parents/Guardians,4.50 – 5.00 (First Class),Above 20 hours,Regular,Hostel,Yes,Manage,Yes,No,Yes,No,Very Stressful,No
2/24/2026 19:44:59,Male,16–19 years,2024/2025,Engineering and Technology (FET),200 Level,Some College,Parents/Guardians,2.50 – 3.49 (Second Class Lower),5–10 hours,Regular,Hostel,No,Good,No,No,Yes,No,Very Stressful,No
2/24/2026 19:59:02,Male,20–23 years,2024/2025,Engineering and Technology (FET),200 Level,Some College,Parents/Guardians,3.50 – 4.49 (Second Class Upper),11–20 hours,Regular,Hostel,Yes,Good,Yes,No,Yes,No,Moderately Stressful,No
2/24/2026 21:10:19,Male,16–19 years,2024/2025,Engineering and Technology (FET),200 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Irregular,Hostel,No,Manage,Yes,No,Yes,No,Very Stressful,No
2/25/2026 0:24:06,Male,20–23 years,2023/2024,Engineering and Technology (FET),200 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,No,Manage,No,No,Yes,No,Very Stressful,No
2/25/2026 4:55:12,Male,16–19 years,2024/2025,Engineering and Technology (FET),200 Level,Some College,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Irregular,Hostel,No,Manage,No,No,Yes,No,Very Stressful,No
2/26/2026 0:07:36,Male,16–19 years,2024/2025,Engineering and Technology (FET),200 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Irregular,Hostel,No,Poor,No,No,Yes,No,Very Stressful,Not Sure
